# File created on Tue Feb 24 19:53:24 2026
#
# time         
9.5833333      -0.70468003     4.3895071       2.436069e-05    0.92092085      -5.4272408      3.056403e-05   
10             -0.74167138     4.3824811       2.6100472e-05   0.96893159      -5.4173046      2.8193829e-05  
10.416667      -0.77896863     4.3752506       2.7178303e-05   1.0174946       -5.4070949      2.5482671e-05  
10.833333      -0.8166077      4.3678856       2.7564057e-05   1.0666359       -5.396721       2.2562468e-05  
11.25          -0.85460565     4.3604468       2.8212953e-05   1.1163289       -5.3862067      1.9365362e-05  
11.666667      -0.89297579     4.3529228       2.8244893e-05   1.1665417       -5.3755217      1.7588772e-05  
12.083333      -0.93172824     4.3452007       2.7144912e-05   1.2172185       -5.3645734      1.5724469e-05  
12.5           -0.97084678     4.3371186       2.6095356e-05   1.2682592       -5.3531781      1.509813e-05   
12.916667      -1.0102917      4.3284912       2.5471121e-05   1.3195821       -5.3411911      1.4690841e-05  
13.333333      -1.0500238      4.3191227       2.359839e-05    1.371065        -5.3284398      1.4828418e-05  
13.75          -1.0899774      4.3088713       2.2703731e-05   1.4226238       -5.3148493      1.5250173e-05  
14.166667      -1.1300781      4.2976826       2.1885497e-05   1.4741543       -5.3003568      1.6043276e-05  
14.583333      -1.1702764      4.2855577       2.0913062e-05   1.5255951       -5.2849811      1.6684613e-05  
15             -1.2105114      4.2725949       2.0684106e-05   1.5768794       -5.2687315      1.7867014e-05  
15.416667      -1.2507642      4.2589172       2.0149471e-05   1.6279779       -5.2516523      1.8600561e-05  
15.833333      -1.2910047      4.2446773       2.0400334e-05   1.6788796       -5.2337819      1.9370859e-05  
16.25          -1.3312357      4.229996        2.0502363e-05   1.7295842       -5.2151466      2.0320652e-05  
16.666667      -1.3714401      4.2149707       2.073499e-05    1.780114        -5.1957852      2.0992668e-05  
17.083333      -1.4116184      4.199637        2.1286755e-05   1.8304971       -5.175734       2.1520987e-05  
17.5           -1.4517549      4.1839969       2.1548488e-05   1.8807584       -5.1550251      2.2119444e-05  
17.916667      -1.4918378      4.168021        2.224323e-05    1.9309175       -5.1336887      2.2764521e-05  
18.333333      -1.5318588      4.1516628       2.2780303e-05   1.9809906       -5.1117552      2.327048e-05   
18.75          -1.5718054      4.134886        2.307893e-05    2.0309868       -5.0892494      2.3585128e-05  
19.166667      -1.6116789      4.1176517       2.3971456e-05   2.0809107       -5.0661893      2.3755543e-05  
19.583333      -1.6514875      4.0999371       2.425439e-05    2.1307643       -5.0425867      2.3838589e-05  
20             -1.6912393      4.0817343       2.4591999e-05   2.1805491       -5.018449       2.3832908e-05  
20.416667      -1.7309521      4.0630393       2.5018668e-05   2.2302664       -4.9937791      2.3775961e-05  
20.833333      -1.7706441      4.0438547       2.5296551e-05   2.2799164       -4.9685765      2.3664995e-05  
21.25          -1.8103228      4.0241903       2.5248461e-05   2.3294965       -4.9428377      2.3517993e-05  
21.666667      -1.8499923      4.0040528       2.5221035e-05   2.3790003       -4.916556       2.3354339e-05  
22.083333      -1.8896451      3.9834461       2.5307577e-05   2.4284166       -4.8897223      2.3188992e-05  
22.5           -1.9292662      3.9623713       2.5340071e-05   2.4777297       -4.8623262      2.3041699e-05  
22.916667      -1.968829       3.9408286       2.5249706e-05   2.5269217       -4.8343582      2.2985228e-05  
23.333333      -2.0083058      3.918818        2.4948987e-05   2.5759728       -4.8058115      2.2994733e-05  
23.75          -2.0476646      3.8963377       2.4835444e-05   2.6248639       -4.7766834      2.3018289e-05  
24.166667      -2.0868809      3.8733869       2.4625211e-05   2.6735773       -4.7469743      2.3017415e-05  
24.583333      -2.1259318      3.849964        2.4711596e-05   2.7220963       -4.7166876      2.299524e-05   
25             -2.1648028      3.8260682       2.4688292e-05   2.7704062       -4.6858287      2.2984117e-05  
25.416667      -2.2034835      3.8016981       2.4717208e-05   2.8184927       -4.6544017      2.3103088e-05  
25.833333      -2.2419695      3.7768528       2.4752195e-05   2.8663428       -4.6224101      2.3334908e-05  
26.25          -2.280258       3.7515332       2.4853696e-05   2.9139408       -4.5898509      2.3520115e-05  
26.666667      -2.3183497      3.7257424       2.4961098e-05   2.9612662       -4.5567147      2.355949e-05   
27.083333      -2.356244       3.6994852       2.4926705e-05   3.0082974       -4.5229934      2.372374e-05   
27.5           -2.3939394      3.6727674       2.5055803e-05   3.0550187       -4.4886879      2.3855575e-05  
27.916667      -2.4314343      3.6455967       2.5089073e-05   3.1014186       -4.4538043      2.3864261e-05  
28.333333      -2.4687239      3.6179805       2.5153659e-05   3.1474931       -4.4183533      2.4003298e-05  
28.75          -2.5058034      3.5899266       2.5106239e-05   3.1932465       -4.382357       2.4139287e-05  
29.166667      -2.5426654      3.561441        2.5267135e-05   3.2386811       -4.3458322      2.406699e-05   
29.583333      -2.579303       3.532529        2.5219758e-05   3.2838001       -4.308792       2.4226789e-05  
30             -2.6157076      3.5031934       2.5271041e-05   3.3286065       -4.2712466      2.4251038e-05  
30.416667      -2.6518715      3.4734358       2.5537369e-05   3.3730969       -4.2331955      2.4373155e-05  
30.833333      -2.6877868      3.4432574       2.5449577e-05   3.4172695       -4.1946407      2.4337529e-05  
31.25          -2.7234444      3.4126578       2.5420287e-05   3.4611173       -4.1555731      2.4397487e-05  
31.666667      -2.7588382      3.3816365       2.5347677e-05   3.5046351       -4.1159905      2.4378545e-05  
32.083333      -2.7939612      3.3501947       2.5321751e-05   3.5478065       -4.075888       2.4384059e-05  
32.5           -2.828807       3.318333        2.5543379e-05   3.5906173       -4.0352673      2.4433902e-05  
32.916667      -2.8633693      3.286053        2.5616546e-05   3.6330526       -3.9941297      2.4546962e-05  
33.333333      -2.8976415      3.2533564       2.5468525e-05   3.6751022       -3.9524844      2.4366826e-05  
33.75          -2.9316176      3.2202461       2.5391004e-05   3.7167572       -3.9103358      2.4491685e-05  
34.166667      -2.96529        3.1867264       2.5508897e-05   3.7580065       -3.8676912      2.4408231e-05  
34.583333      -2.9986517      3.1528024       2.5452662e-05   3.7988436       -3.8245589      2.4360764e-05  
35             -3.0316975      3.1184779       2.5257559e-05   3.8392627       -3.7809417      2.4366841e-05  
35.416667      -3.0644202      3.0837571       2.5522225e-05   3.8792571       -3.7368466      2.4298301e-05  
35.833333      -3.0968136      3.0486449       2.5630321e-05   3.9188231       -3.6922768      2.4225715e-05  
36.25          -3.1288732      3.0131451       2.5358603e-05   3.9579528       -3.6472393      2.4340432e-05  
36.666667      -3.1605907      2.9772615       2.5472953e-05   3.9966404       -3.6017353      2.4429314e-05  
37.083333      -3.1919609      2.9409983       2.5387825e-05   4.0348769       -3.5557734      2.4339893e-05  
37.5           -3.2229793      2.9043589       2.5360227e-05   4.072657        -3.5093561      2.4272489e-05  
37.916667      -3.2536387      2.8673476       2.5483136e-05   4.1099724       -3.4624906      2.442003e-05   
38.333333      -3.2839351      2.8299678       2.5268821e-05   4.1468159       -3.4151805      2.4344061e-05  
38.75          -3.3138611      2.7922238       2.5334537e-05   4.1831809       -3.3674316      2.4452676e-05  
39.166667      -3.343412       2.7541209       2.5127712e-05   4.2190623       -3.3192498      2.4419415e-05  
39.583333      -3.3725807      2.7156639       2.5422476e-05   4.2544541       -3.270639       2.4384698e-05  
40             -3.4013632      2.6768578       2.5251473e-05   4.2893494       -3.2216074      2.435793e-05   
40.416667      -3.4297559      2.6377068       2.5426874e-05   4.3237441       -3.1721598      2.4323281e-05  
40.833333      -3.457754       2.5982143       2.5322758e-05   4.3576331       -3.1223007      2.422938e-05   
41.25          -3.4853536      2.5583851       2.5342575e-05   4.3910109       -3.0720382      2.425235e-05   
41.666667      -3.5125489      2.5182226       2.5280075e-05   4.4238735       -3.0213789      2.4277157e-05  
42.083333      -3.5393364      2.4777327       2.5253108e-05   4.4562143       -2.9703278      2.4099684e-05  
42.5           -3.5657115      2.4369196       2.5222422e-05   4.4880287       -2.9188885      2.4091487e-05  
42.916667      -3.5916699      2.3957906       2.5177685e-05   4.519309        -2.867067       2.417383e-05   
43.333333      -3.6172057      2.3543495       2.5204223e-05   4.5500475       -2.8148707      2.4087245e-05  
43.75          -3.6423139      2.3126017       2.5117286e-05   4.5802406       -2.7623049      2.407563e-05   
44.166667      -3.6669899      2.2705517       2.5214296e-05   4.6098814       -2.7093763      2.3905183e-05  
44.583333      -3.691229       2.2282037       2.5048449e-05   4.6389668       -2.6560892      2.3860149e-05  
45             -3.7150256      2.1855623       2.5027885e-05   4.6674899       -2.6024518      2.3750967e-05  
45.416667      -3.7383752      2.1426318       2.5050287e-05   4.695446        -2.5484717      2.3694829e-05  
45.833333      -3.7612738      2.0994171       2.4728042e-05   4.7228311       -2.4941543      2.3700004e-05  
46.25          -3.7837159      2.0559229       2.4765506e-05   4.7496386       -2.4395071      2.3615308e-05  
46.666667      -3.8056993      2.0121556       2.4705691e-05   4.7758655       -2.3845354      2.3660727e-05  
47.083333      -3.8272183      1.9681198       2.4841228e-05   4.8015046       -2.3292482      2.3524699e-05  
47.5           -3.8482709      1.9238226       2.4826333e-05   4.8265533       -2.2736501      2.3509007e-05  
47.916667      -3.8688531      1.8792698       2.4734644e-05   4.8510042       -2.2177501      2.3350237e-05  
48.333333      -3.8889607      1.8344662       2.4526518e-05   4.8748543       -2.1615535      2.3255784e-05  
48.75          -3.908591       1.7894183       2.4392336e-05   4.8980994       -2.1050682      2.3220561e-05  
49.166667      -3.9277399      1.744132        2.4674732e-05   4.9207344       -2.0483006      2.3156613e-05  
49.583333      -3.9464047      1.6986132       2.4561759e-05   4.9427579       -1.9912571      2.3238949e-05  
50             -3.9645811      1.652866        2.4151637e-05   4.9641632       -1.9339461      2.3056436e-05  
50.416667      -3.9822645      1.6068952       2.442998e-05    4.9849489       -1.876373       2.2932197e-05  
50.833333      -3.9994539      1.5607094       2.4318469e-05   5.0051074       -1.8185487      2.2680449e-05  
51.25          -4.0161439      1.5143114       2.3943625e-05   5.0246387       -1.7604766      2.2652245e-05  
51.666667      -4.0323312      1.467707        2.4252421e-05   5.0435419       -1.7021621      2.2731275e-05  
52.083333      -4.048014       1.4209042       2.3903498e-05   5.0618062       -1.6436173      2.231729e-05   
52.5           -4.0631878      1.3739062       2.3749622e-05   5.0794301       -1.5848502      2.2128941e-05  
52.916667      -4.0778518      1.326722        2.3819321e-05   5.0964165       -1.5258615      2.229305e-05   
53.333333      -4.0919998      1.2793546       2.3631018e-05   5.1127537       -1.4666657      2.185232e-05   
53.75          -4.105634       1.2318132       2.3766898e-05   5.1284412       -1.4072703      2.1752818e-05  
54.166667      -4.1187484      1.1841016       2.3162334e-05   5.1434828       -1.3476739      2.1706603e-05  
54.583333      -4.1313421      1.1362269       2.3376658e-05   5.1578613       -1.2878985      2.1401864e-05  
55             -4.1434089      1.0881936       2.3093107e-05   5.1715874       -1.2279386      2.1229382e-05  
55.416667      -4.1549526      1.0400114       2.3150151e-05   5.1846467       -1.1678117      2.0765022e-05  
55.833333      -4.1659644      0.99168231      2.2838777e-05   5.1970517       -1.1075155      2.0941389e-05  
56.25          -4.1764474      0.94321687      2.248211e-05    5.2087796       -1.0470716      2.0502335e-05  
56.666667      -4.1863927      0.89461559      2.2876202e-05   5.2198469       -0.98647165     2.0087093e-05  
57.083333      -4.1958017      0.84588898      2.2297872e-05   5.2302357       -0.92574027     2.003045e-05   
57.5           -4.2046758      0.79704389      2.2175506e-05   5.2399586       -0.86486864     1.956712e-05   
57.916667      -4.2130055      0.74808143      2.2242349e-05   5.249007        -0.80387555     1.9677685e-05  
58.333333      -4.2207949      0.69901412      2.1526873e-05   5.2573655       -0.74277227     1.9361803e-05  
58.75          -4.2280433      0.64984813      2.1295286e-05   5.2650503       -0.68155135     1.8649241e-05  
59.166667      -4.234742       0.60058553      2.174217e-05    5.2720547       -0.62022897     1.8440228e-05  
59.583333      -4.2408883      0.55123362      2.1828393e-05   5.2783636       -0.55882277     1.8508191e-05  
60             -4.2464899      0.50180427      2.1077287e-05   5.2839827       -0.49733073     1.8024339e-05  
60.416667      -4.2515434      0.45230001      2.0585443e-05   5.2889225       -0.43575612     1.7412619e-05  
60.833333      -4.2560414      0.4027222       2.0674754e-05   5.2931892       -0.3741116      1.747529e-05   
61.25          -4.2599805      0.35307633      2.0939499e-05   5.2967618       -0.31241604     1.7600524e-05  
61.666667      -4.263363       0.30337247      2.0826246e-05   5.2996362       -0.25067414     1.7695802e-05  
62.083333      -4.2661921      0.25362192      2.0384011e-05   5.3018121       -0.1888894      1.7619521e-05  
62.5           -4.2684688      0.20383401      1.9824499e-05   5.3032883       -0.1270657      1.7391942e-05  
62.916667      -4.2701913      0.15401557      1.9309581e-05   5.3040638       -0.065211707    1.7197167e-05  
63.333333      -4.271356       0.10417132      1.8911891e-05   5.3041396       -0.0033364935   1.6964684e-05  
63.75          -4.2719588      0.054304994     1.8630459e-05   5.3035171       0.058551606     1.6821539e-05  
64.166667      -4.2719965      0.0044206523    1.8417685e-05   5.3021994       0.12044308      1.6832374e-05  
64.583333      -4.2714674      -0.045476055    1.8254215e-05   5.300189        0.18233095      1.6904226e-05  
65             -4.2703715      -0.095378263    1.8124526e-05   5.2974863       0.24420668      1.7094165e-05  
65.416667      -4.2687099      -0.14527833     1.8037812e-05   5.2940892       0.30606045      1.7252338e-05  
65.833333      -4.2664841      -0.19516839     1.8068958e-05   5.2899906       0.36788142      1.7251233e-05  
66.25          -4.2636953      -0.24504067     1.829247e-05    5.285174        0.4296551       1.6839475e-05  
66.666667      -4.2603442      -0.29488682     1.8792029e-05   5.2796439       0.49137964      1.667396e-05   
67.083333      -4.2564316      -0.34469808     1.9491594e-05   5.2734136       0.55305708      1.7029431e-05  
67.5           -4.2519562      -0.39446747     1.9859241e-05   5.2664905       0.61467952      1.7264682e-05  
67.916667      -4.2469136      -0.44419079     1.9689783e-05   5.2588617       0.67622534      1.7038913e-05  
68.333333      -4.2413008      -0.49386411     1.94261e-05     5.2505253       0.73768441      1.727227e-05   
68.75          -4.2351204      -0.54348006     2.000412e-05    5.2414996       0.79905884      1.7964159e-05  
69.166667      -4.2283836      -0.59302795     2.0658616e-05   5.231775        0.86033255      1.8017103e-05  
69.583333      -4.221082       -0.64250921     2.0560435e-05   5.2213411       0.92149967      1.8386223e-05  
70             -4.2132068      -0.69192117     2.021522e-05    5.2102147       0.98256764      1.859416e-05   
70.416667      -4.2047623      -0.7412485      2.0707707e-05   5.1983775       1.0435169       1.8705618e-05  
70.833333      -4.195755       -0.79047816     2.0943784e-05   5.1858452       1.1043491       1.940622e-05   
71.25          -4.1861796      -0.83960907     2.0870819e-05   5.1726046       1.1650347       1.9482635e-05  
71.666667      -4.1760457      -0.88862702     2.1630824e-05   5.1586706       1.2255708       1.9782741e-05  
72.083333      -4.1653563      -0.93752928     2.1480368e-05   5.1440382       1.2859368       1.9975513e-05  
72.5           -4.1541048      -0.98631725     2.1692667e-05   5.1287226       1.3461364       2.0409607e-05  
72.916667      -4.1422963      -1.0349778      2.1914557e-05   5.1127112       1.4061587       2.0756573e-05  
73.333333      -4.1299229      -1.0835113      2.2138925e-05   5.0960102       1.4660073       2.0734461e-05  
73.75          -4.1169932      -1.1318988      2.2445274e-05   5.0786215       1.5256782       2.1275309e-05  
74.166667      -4.1035026      -1.1801408      2.2326779e-05   5.0605386       1.5851566       2.1531967e-05  
74.583333      -4.0894555      -1.2282251      2.2627845e-05   5.0417692       1.6444356       2.1487975e-05  
75             -4.0748499      -1.2761554      2.3039284e-05   5.0223188       1.7035043       2.1840774e-05  
75.416667      -4.0596944      -1.3239202      2.2981755e-05   5.0021851       1.7623477       2.2096583e-05  
75.833333      -4.0439867      -1.3715196      2.3335427e-05   4.9813708       1.8209576       2.2346813e-05  
76.25          -4.0277296      -1.4189433      2.3259476e-05   4.9598772       1.8793273       2.2484195e-05  
76.666667      -4.0109264      -1.4661786      2.3521159e-05   4.9377046       1.9374495       2.2532603e-05  
77.083333      -3.9935767      -1.5132201      2.3709373e-05   4.9148596       1.9953171       2.2773446e-05  
77.5           -3.9756817      -1.5600577      2.3749386e-05   4.8913432       2.0529232       2.2836018e-05  
77.916667      -3.9572449      -1.6066847      2.3901507e-05   4.8671608       2.1102618       2.3063416e-05  
78.333333      -3.9382666      -1.6531003      2.4068536e-05   4.8423124       2.1673235       2.3119704e-05  
78.75          -3.9187484      -1.6992997      2.4154702e-05   4.8168028       2.2241004       2.3361219e-05  
79.166667      -3.8986945      -1.7452743      2.4082938e-05   4.7906314       2.2805821       2.3413311e-05  
79.583333      -3.878106       -1.7910195      2.421645e-05    4.7638028       2.3367605       2.358892e-05   
80             -3.8569844      -1.8365288      2.4498612e-05   4.7363185       2.3926261       2.3576751e-05  
80.416667      -3.835334       -1.8817928      2.4510512e-05   4.7081844       2.4481723       2.3704584e-05  
80.833333      -3.8131553      -1.9268046      2.4713009e-05   4.6794013       2.5033914       2.3697782e-05  
81.25          -3.7904528      -1.971557       2.461386e-05    4.6499751       2.5582784       2.388934e-05   
81.666667      -3.767228       -2.016046       2.4593564e-05   4.6199083       2.6128251       2.398038e-05   
82.083333      -3.7434854      -2.0602649      2.4612802e-05   4.5892059       2.6670244       2.4126381e-05  
82.5           -3.7192274      -2.1042086      2.4714944e-05   4.5578703       2.7208669       2.4194358e-05  
82.916667      -3.694457       -2.1478708      2.4766688e-05   4.5259043       2.7743431       2.4140759e-05  
83.333333      -3.6691772      -2.1912439      2.4758203e-05   4.4933136       2.8274458       2.4306436e-05  
83.75          -3.6433896      -2.2343225      2.4935493e-05   4.4601013       2.880167        2.4399955e-05  
84.166667      -3.6170982      -2.2770992      2.4863493e-05   4.4262713       2.9324998       2.4393443e-05  
84.583333      -3.5903044      -2.3195686      2.4956326e-05   4.3918275       2.9844372       2.4495499e-05  
85             -3.5630132      -2.3617243      2.4989264e-05   4.3567744       3.0359726       2.4580258e-05  
85.416667      -3.5352273      -2.4035606      2.4959601e-05   4.3211161       3.0870983       2.4551705e-05  
85.833333      -3.5069505      -2.4450715      2.5127546e-05   4.2848561       3.1378066       2.4648543e-05  
86.25          -3.4781869      -2.4862505      2.5070032e-05   4.2479997       3.1880904       2.4732454e-05  
86.666667      -3.4489392      -2.5270924      2.5283194e-05   4.2105498       3.2379411       2.4624036e-05  
87.083333      -3.4192121      -2.56759        2.5266731e-05   4.1725145       3.2873529       2.4776415e-05  
87.5           -3.3890087      -2.607739       2.534324e-05    4.1338972       3.3363177       2.4738236e-05  
87.916667      -3.3583333      -2.6475331      2.5193053e-05   4.0947034       3.3848292       2.4907392e-05  
88.333333      -3.3271888      -2.6869672      2.5139787e-05   4.0549369       3.4328794       2.4827456e-05  
88.75          -3.29558        -2.7260348      2.5412824e-05   4.0146036       3.4804626       2.4954896e-05  
89.166667      -3.2635107      -2.7647293      2.5307511e-05   3.9737076       3.5275707       2.495755e-05   
89.583333      -3.2309833      -2.8030456      2.5340455e-05   3.9322559       3.5741974       2.4985424e-05  
90             -3.1980036      -2.8409785      2.5210627e-05   3.8902519       3.6203358       2.4981483e-05  
