#  corrdinate, H_Res, Px_Res, Py_Res, Pz_Res, Gx_Res, Gy_Res, Gz_Res, ....
      0.16 6.46119249185054e-06 2.58420208964714e-05 -2.10247723936713e-05 2.37400609159238e-08 9.70414834392001e-06 5.04577771301758e-06 2.61029566177745e-08
      0.48 7.68902057390494e-06 -1.02813902641501e-05 9.91814821129147e-08 8.73892926017275e-08 6.40282425940012e-06 1.08822044594336e-06 2.35878635426675e-09
       0.8 9.72963599467409e-06 -1.72945099411774e-05 8.13862535349235e-07 7.37193858042011e-08 1.42633829583449e-05 -6.64054681735222e-06 -8.52304228241713e-09
      1.12 5.63091220136495e-06 -4.20667047861939e-07 -2.75793874735599e-06 -3.5642113115348e-08 1.44649125673858e-05 -2.35867777484611e-06 -2.16289646472816e-08
      1.44 -2.09728598630991e-05 -6.19733195946562e-06 -1.63216354318898e-06 -2.40665149551878e-08 7.19215748913038e-06 -1.10134992755698e-06 -1.91255092855367e-09
      1.76 -6.99224605796642e-05 -8.0516707719125e-06 -1.1991861400477e-05 -9.68680668954074e-08 4.80459347971538e-06 1.91291390280138e-06 -9.12662475775605e-09
      2.08 -0.000109270790385469 -1.76564969772104e-06 -2.0160357542337e-07 -4.10792385773629e-08 3.70477601063649e-06 7.48331231904147e-06 -4.2786076039948e-09
       2.4 2.31523103517728e-05 -4.03311539994058e-06 2.28080089888776e-05 8.35435445260011e-08 2.41906870784847e-06 -6.8306815854754e-07 -1.40827409518249e-08
      2.72 -2.39118986620824e-05 -1.86571223829081e-05 2.90719695258395e-05 7.41263197996816e-08 -1.23787342018153e-06 -4.08783625162025e-06 -3.28032770296105e-09
      3.04 -9.90742575433628e-05 -9.11249304328679e-07 -2.08700496579942e-05 1.28689779954451e-07 -3.13242337889659e-06 5.89773516143591e-06 6.09718638046284e-09
      3.36 -0.000142028973502133 2.3846706802598e-05 -3.4536175744209e-05 5.02042065958093e-08 7.28863481123794e-06 -4.64680093813294e-06 1.73111720796957e-08
      3.68 -0.000162659881615849 2.68632547127691e-05 -8.2478840585925e-06 1.4136348610723e-08 1.81583073540389e-05 -8.14386745547369e-06 3.06750441849726e-08
         4 -0.00014902240153957 7.50653326758987e-05 4.77462820636668e-06 -1.66983614522359e-08 2.53916956858078e-05 -7.35031186198724e-06 4.20678618551789e-08
      4.32 -0.000137296246381132 6.40529031013764e-05 5.16051686185949e-06 -6.79562353996709e-08 2.63112921176019e-05 6.41181551082794e-08 2.85057387112666e-08
      4.64 -0.000131092736496449 4.17947822117438e-05 -8.75406304442065e-06 -9.45024221981202e-08 2.31455019980808e-05 1.1708523128646e-05 2.1418317123114e-08
      4.96 -0.000120069161300824 2.44508616472207e-05 5.35966811323632e-06 -1.69562355709603e-07 1.05772828206362e-05 1.11800082527568e-05 1.91814141630401e-08
      5.28 -0.000107686100526454 -3.84466029200907e-06 1.69529201111981e-05 -1.23914622854306e-07 3.51951802042455e-06 -6.82553373927387e-07 1.14826428720233e-08
       5.6 -0.00010216058155205 5.36932263006583e-07 -2.339606687884e-06 -1.36824374631407e-07 7.17594959819655e-06 -3.51859931037586e-07 1.74432192690371e-08
      5.92 -7.83764252832248e-05 1.09479096273971e-05 9.91768139624787e-07 -2.05523084780691e-08 1.0577945018589e-06 4.63665868648896e-06 1.89332108267313e-08
      6.24 7.63065954880271e-05 1.34794617383787e-06 1.80693159649071e-05 -2.93613814750094e-08 3.72060222455562e-06 3.33638020644389e-06 1.39675526750832e-08
      6.56 -1.07563952806863e-05 7.90084618315104e-06 -1.66097531124187e-05 6.65058589200505e-08 1.16805960109563e-05 -1.61714323269209e-05 1.88846095698247e-09
      6.88 -0.000236699194239658 1.16907844695038e-05 5.11099589259761e-06 9.66422960733041e-08 8.06337013222887e-06 -6.74430766446128e-06 4.16780082899159e-09
       7.2 -6.15568834325155e-05 5.69868068261076e-06 1.19168798510565e-05 3.53534176825648e-08 2.36552119426034e-06 1.12102707504626e-05 -4.07952118324884e-10
      7.52 4.79116956360468e-05 -1.15883704305781e-06 -4.30194477144376e-06 -4.89397377561955e-09 1.65973939354079e-06 1.09883969532028e-05 9.88972569307872e-09
      7.84 1.37838728208834e-05 3.07487400576972e-06 -3.64106060797889e-06 2.54371720096509e-08 3.02639145390673e-06 4.65127003462519e-06 1.80400857734191e-08
      8.16 2.87745824595962e-07 1.55652970241589e-06 6.45813055522087e-06 2.47933835405271e-08 4.41343045211892e-06 3.28015584825288e-06 7.15876405143815e-09
      8.48 7.62998375255665e-06 2.00199465779773e-06 1.546612411736e-05 -1.59635369117514e-08 3.4729798181132e-06 9.04178782771085e-07 5.14285448514851e-09
       8.8 1.33765418124508e-05 6.42029633586124e-06 1.47788926104926e-05 1.75623884478245e-08 1.45228917694944e-06 -7.77679020477614e-06 -1.46758463555596e-08
      9.12 -8.62517560985635e-06 2.32673320859809e-06 9.01136571745989e-06 -1.1216514901256e-07 1.0039536591009e-05 -1.1703191975188e-05 4.19269933245625e-08
      9.44 -1.98108473343546e-05 -1.64081482185673e-06 3.9530934109944e-06 2.60545273404994e-08 7.50555559646669e-06 -1.27347404553574e-05 1.99917537671746e-08
      9.76 6.56407371151949e-07 -1.57247584104433e-06 3.8045727616126e-06 9.80771294157284e-08 7.11803141330971e-06 -1.33492721202406e-05 7.00092254702496e-09
     10.08 9.18541139026891e-06 2.84443954279508e-06 5.17942295582137e-06 7.07681557391616e-08 5.3228062446627e-06 -1.66771401587348e-05 -2.14810805474715e-08
      10.4 7.14109228125347e-06 4.27717483550422e-06 7.72809571242846e-06 1.94702235300044e-08 2.23442412625133e-06 -1.512749401041e-05 -3.35447682728092e-08
     10.72 1.80712861648272e-06 2.99668274355108e-06 6.89467630163294e-06 -1.2626882692436e-08 -5.80163652438995e-07 -6.23020728943491e-06 -2.89656663995242e-08
     11.04 -4.49727369705663e-07 9.25591940302516e-07 -1.14323326246329e-06 -1.02275060990904e-08 -1.82312675158484e-06 6.23205902372284e-06 -2.13193960586512e-08
     11.36 2.11941855370607e-07 -2.19611362717609e-06 -1.57175053208813e-05 1.92117516493137e-08 -1.72562344863999e-06 1.32114133705082e-05 -2.19043960942271e-08
     11.68 8.71678732900657e-07 -7.27272304487736e-06 -2.35168799687691e-05 7.47549012957068e-09 9.06138526506429e-07 9.1710976409514e-06 -3.39595932298022e-08
        12 6.53772059616759e-07 -9.48952010101593e-06 -1.66893031739132e-05 -6.25046487941827e-08 5.06731293483277e-06 -4.96966070856845e-07 -3.08343604705754e-08
